Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Aïssa Mandi,ALG,DF,Lille,33-017,1991,2.7,0,0,0,5,1,1,0,2,3,0,0,0,6,0,2,0.0
Nino Marcelli,SVK,FW,Slovan Bratislava,19-163,2005,1.2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0.0
José María Giménez,URU,DF,Atlético Madrid,29-293,1995,3.0,3,0,0,1,3,0,0,0,2,0,0,0,18,11,10,52.4
Marquinhos,BRA,DF,Paris S-G,30-178,1994,4.0,1,0,0,3,1,0,0,2,4,0,0,0,21,7,7,50.0
Gerard Martín,ESP,DF,Barcelona,22-312,2002,1.1,0,0,0,2,0,0,3,3,0,0,0,0,7,0,0,
Iván Martín,ESP,MF,Girona,25-268,1999,2.0,1,0,0,2,2,0,3,2,4,0,1,0,9,1,0,100.0
Jonas Martin,FRA,MF,Brest,34-213,1990,0.6,0,0,0,0,1,0,0,0,3,0,0,0,2,1,4,20.0
Gabriel Martinelli,BRA,"MF,FW",Arsenal,23-143,2001,4.0,1,0,0,2,1,0,20,0,3,0,0,0,12,4,4,50.0
Arnau Martinez,ESP,"DF,MF",Girona,21-197,2003,3.6,2,1,1,4,4,1,7,3,4,0,0,0,12,3,4,42.9
Emiliano Martínez,ARG,GK,Aston Villa,32-067,1992,4.0,0,0,0,0,2,0,0,0,1,0,0,0,4,1,0,100.0
Iñigo Martínez,ESP,DF,Barcelona,33-175,1991,3.9,1,0,0,1,3,0,0,2,2,0,0,0,16,6,3,66.7
Lautaro Martínez,ARG,FW,Inter,27-078,1997,1.6,1,0,0,2,5,1,1,2,0,1,0,0,4,4,0,100.0
Eliot Matazo,BEL,MF,Monaco,22-267,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
Mykola Matviyenko,UKR,DF,Shakhtar,28-190,1996,4.0,0,0,0,0,1,0,1,3,4,0,0,0,12,8,5,61.5
Christian Mawissa,FRA,DF,Monaco,19-204,2005,0.9,2,0,0,2,0,0,0,1,1,0,0,0,2,0,0,
Senny Mayulu,FRA,MF,Paris S-G,18-175,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Samuel Mbangula,BEL,FW,Juventus,20-297,2004,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Kylian Mbappé,FRA,FW,Real Madrid,25-324,1998,3.4,0,0,0,2,2,1,9,0,2,0,0,0,3,1,2,33.3
James Mcatee,ENG,"FW,MF",Manchester City,22-021,2002,0.6,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,
Luke McCowan,SCO,MF,Celtic,26-335,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
John McGinn,SCO,"FW,MF",Aston Villa,30-021,1994,2.3,0,0,0,1,2,0,5,1,2,0,0,0,7,1,1,50.0
Callum McGregor,SCO,MF,Celtic,31-147,1993,4.0,0,0,0,4,3,0,2,7,3,0,0,0,19,2,0,100.0
Weston McKennie,USA,"MF,DF",Juventus,26-072,1998,2.7,0,0,0,2,0,0,0,2,3,0,0,0,10,0,6,0.0
Brandon Mechele,BEL,DF,Club Brugge,31-285,1993,4.0,0,0,0,7,0,1,0,6,4,0,1,0,7,7,2,77.8
Bjorn Meijer,NED,DF,Club Brugge,21-235,2003,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,100.0
John Mellberg,SWE,DF,RB Salzburg,18-101,2006,0.5,0,0,0,2,0,0,1,0,2,0,0,0,4,0,1,0.0
Nuno Mendes,POR,DF,Paris S-G,22-142,2002,4.0,1,0,0,5,5,0,17,4,5,0,0,0,19,2,0,100.0
Ferland Mendy,FRA,DF,Real Madrid,29-153,1995,3.1,0,0,0,2,1,0,1,0,1,0,0,0,8,2,1,66.7
Mikel Merino,ESP,MF,Arsenal,28-139,1996,1.3,0,0,0,2,3,0,1,1,3,0,1,0,6,3,0,100.0
Idjessi Metsoko,FRA,FW,Slovan Bratislava,22-239,2002,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Thomas Meunier,BEL,DF,Lille,33-057,1991,1.7,1,0,0,2,1,1,1,2,4,0,0,0,11,3,0,100.0
Alexander Meyer,GER,GK,Dortmund,33-209,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Simon Mignolet,BEL,GK,Club Brugge,36-247,1988,4.0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
Antoni Milambo,NED,"MF,FW",Feyenoord,19-219,2005,2.7,0,0,0,2,2,0,1,0,3,0,0,0,10,0,1,0.0
Éder Militão,BRA,DF,Real Madrid,26-295,1998,3.1,2,0,0,3,2,0,0,5,2,0,0,0,13,6,6,50.0
Enzo Millot,FRA,"FW,MF",Stuttgart,22-114,2002,3.8,0,0,0,2,7,1,7,5,2,0,0,0,20,0,1,0.0
Milson,ANG,FW,Red Star,25-027,1999,0.6,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0.0
Ognjen Mimovic,SRB,DF,Red Star,20-083,2004,0.3,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,
Kim Min-jae,KOR,DF,Bayern Munich,27-359,1996,3.7,0,0,0,3,0,0,0,7,7,0,0,0,15,13,5,72.2
Takumi Minamino,JPN,MF,Monaco,29-297,1995,3.0,0,0,0,3,3,2,1,1,1,0,0,0,12,2,3,40.0
Tyrone Mings,ENG,DF,Aston Villa,31-240,1993,0.7,1,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0.0
Kim Minsu,KOR,MF,Girona,18-294,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Bojan Miovski,MKD,FW,Girona,25-137,1999,2.3,0,0,0,4,5,0,0,0,1,1,0,0,1,4,4,50.0
Juan Miranda,ESP,DF,Bologna,24-294,2000,2.1,0,0,0,3,1,0,10,1,6,0,0,0,7,5,0,100.0
Josip Mišić,CRO,MF,Dinamo Zagreb,30-133,1994,4.0,0,0,0,6,3,1,5,7,8,0,1,0,24,1,2,33.3
Jeyland Mitchell,CRC,DF,Feyenoord,20-040,2004,0.2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0.0
Maximilian Mittelstädt,GER,DF,Stuttgart,27-235,1997,4.0,1,0,0,2,3,0,23,1,12,0,0,0,17,1,3,25.0
Henrikh Mkhitaryan,ARM,MF,Inter,35-292,1989,2.0,1,0,0,2,4,1,1,1,3,0,0,0,12,0,0,
Samy Mmaee,MAR,DF,Dinamo Zagreb,28-061,1996,1.0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,1,0.0
Luka Modrić,CRO,MF,Real Madrid,39-060,1985,2.1,2,0,0,4,1,0,12,1,1,0,0,0,16,0,0,
Nahuel Molina,ARG,"DF,MF",Atlético Madrid,26-216,1998,2.8,0,0,0,1,0,0,8,1,3,0,0,0,14,0,3,0.0
Joel Monteiro,SUI,"MF,FW",Young Boys,25-095,1999,3.4,2,0,0,4,4,2,4,2,8,0,0,0,19,6,7,46.2
Álvaro Morata,ESP,FW,Milan,32-016,1992,2.8,3,0,0,4,7,0,0,1,4,0,0,0,4,3,4,42.9
Leandro Morgalla,GER,DF,RB Salzburg,20-056,2004,0.9,0,0,0,1,1,0,1,2,1,0,0,0,3,1,3,25.0
Hidemasa Morita,JPN,MF,Sporting CP,29-182,1995,2.6,1,0,0,5,2,0,0,4,2,0,0,0,13,5,1,83.3
Nikola Moro,CRO,MF,Bologna,26-241,1998,2.5,1,0,0,4,1,0,10,1,2,0,0,0,12,1,2,33.3
Ngal'Ayel Mukau,,MF,Lille,19-344,2004,1.4,0,0,0,1,0,0,0,2,0,0,0,0,5,1,0,100.0
Nordi Mukiele,FRA,DF,Leverkusen,27-007,1997,0.8,0,0,0,0,0,0,1,2,1,0,0,0,5,2,3,40.0
Thomas Müller,GER,MF,Bayern Munich,35-056,1989,0.9,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,66.7
Yunus Musah,USA,"MF,FW",Milan,21-345,2002,1.2,0,0,0,2,1,0,0,0,3,0,0,0,6,0,1,0.0
Jamal Musiala,GER,MF,Bayern Munich,21-256,2003,2.6,1,0,0,2,5,1,1,0,6,0,0,0,9,1,1,50.0
Alen Mustafić,BIH,MF,Slovan Bratislava,25-126,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chris Nadje,FRA,"MF,FW",Feyenoord,23-086,2001,0.5,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0.0
Adamo Nagalo,BFA,DF,PSV Eindhoven,22-047,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cherif Ndiaye,SEN,FW,Red Star,28-290,1996,2.7,1,0,0,2,11,4,0,1,1,1,0,0,7,7,11,38.9
Dan Ndoye,SUI,"FW,MF",Bologna,24-014,2000,3.7,0,0,0,2,10,1,5,3,6,0,0,0,30,2,1,66.7
Kosta Nedeljković,SRB,DF,Aston Villa,18-328,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Manuel Neuer,GER,GK,Bayern Munich,38-226,1986,3.5,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,
João Neves,POR,MF,Paris S-G,20-042,2004,3.0,0,0,0,2,6,1,1,2,6,0,0,0,20,4,6,40.0
Ivan Nevistić,CRO,GK,Dinamo Zagreb,26-100,1998,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
Newerton,BRA,"FW,MF",Shakhtar,19-158,2005,0.8,0,0,0,2,1,1,1,1,1,0,0,0,7,0,1,0.0
Cheikh Niasse,SEN,"MF,DF",Young Boys,24-294,2000,1.9,2,0,0,2,5,0,0,2,3,0,0,0,7,1,1,50.0
Casper Nielsen,DEN,MF,Club Brugge,30-193,1994,0.9,1,0,0,1,2,0,2,0,2,0,0,0,1,1,2,33.3
Bart Nieuwkoop,NED,"MF,DF",Feyenoord,28-246,1996,0.7,0,0,0,4,0,0,2,3,1,0,0,0,3,2,2,50.0
Gustaf Nilsson,SWE,FW,Club Brugge,27-169,1997,0.7,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,100.0
Felix Nmecha,GER,MF,Dortmund,24-029,2000,2.4,0,0,0,5,8,0,1,2,4,0,0,0,11,1,3,25.0
Alexander Nübel,GER,GK,Stuttgart,28-039,1996,4.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
Matheus Nunes,POR,MF,Manchester City,26-073,1998,3.0,1,0,0,3,2,2,11,2,3,1,1,0,18,2,1,66.7
Darwin Núñez,URU,FW,Liverpool,25-137,1999,1.9,0,0,0,3,2,2,0,0,0,0,0,0,5,3,7,30.0
Antonio Nusa,NOR,MF,RB Leipzig,19-205,2005,2.4,0,0,0,0,4,0,8,1,4,0,0,0,11,2,0,100.0
Ethan Nwaneri,ENG,FW,Arsenal,17-232,2007,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jan Oblak,SVN,GK,Atlético Madrid,31-306,1993,4.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0
Jens Odgaard,DEN,FW,Bologna,25-222,1999,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Takuya Ogiwara,JPN,DF,Dinamo Zagreb,24-351,1999,2.5,1,0,0,2,1,0,14,2,6,0,0,0,4,1,0,100.0
Noah Okafor,SUI,"FW,MF",Milan,24-168,2000,0.6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
Victor Olatunji,NGA,FW,Sparta Prague,25-064,1999,2.6,0,0,0,6,5,2,1,1,0,0,0,0,6,7,14,33.3
Peter Olayinka,NGA,"FW,DF",Red Star,28-356,1995,2.8,0,0,0,4,4,1,5,1,2,0,0,0,10,2,3,40.0
Michael Olise,FRA,"FW,MF",Bayern Munich,22-332,2001,2.7,0,0,0,4,1,0,17,1,3,0,0,0,15,3,1,75.0
Dani Olmo,ESP,"MF,FW",Barcelona,26-185,1998,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,
Amadou Onana,BEL,MF,Aston Villa,23-084,2001,2.2,0,0,0,5,3,0,0,1,1,0,0,0,10,3,2,60.0
Raphael Onyedika,NGA,MF,Club Brugge,23-203,2001,2.4,0,1,0,5,4,0,0,1,1,0,0,0,8,0,0,
Loïs Openda,BEL,FW,RB Leipzig,24-266,2000,3.9,1,0,0,6,2,4,2,1,1,0,0,0,6,2,1,66.7
Fredrik Oppegard,NOR,DF,PSV Eindhoven,22-093,2002,0.2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
Willi Orban,HUN,DF,RB Leipzig,32-005,1992,4.0,0,0,0,3,3,0,1,2,3,0,0,0,7,9,4,69.2
Joel Ordóñez,ECU,DF,Club Brugge,20-201,2004,4.0,0,0,0,3,1,0,0,6,0,0,0,0,10,4,2,66.7
Riccardo Orsolini,ITA,"FW,MF",Bologna,27-289,1997,2.5,1,0,0,1,6,3,6,0,3,0,0,0,11,3,2,60.0
Stefan Ortega,GER,GK,Manchester City,32-002,1992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Ibrahim Osman,GHA,FW,Feyenoord,19-345,2004,1.8,2,0,0,3,5,0,2,1,2,0,0,0,5,1,1,50.0
Nicolás Otamendi,ARG,DF,Benfica,36-270,1988,4.0,0,0,0,1,1,0,0,7,5,0,0,0,12,12,4,75.0
Kassoum Ouattara,FRA,DF,Monaco,20-025,2004,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Assan Ouedraogo,GER,"DF,MF",RB Leipzig,18-183,2006,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Nico O’Reilly,ENG,FW,Manchester City,19-232,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Willian Pacho,ECU,DF,Paris S-G,23-023,2001,4.0,0,0,0,5,2,0,0,10,6,0,0,0,22,10,10,50.0
Igor Paixão,BRA,FW,Feyenoord,24-133,2000,3.7,0,0,0,2,7,0,12,2,5,0,0,0,9,4,5,44.4
Exequiel Palacios,ARG,MF,Leverkusen,26-034,1998,1.7,0,0,0,3,6,0,0,4,5,0,0,0,18,0,1,0.0
João Palhinha,POR,MF,Bayern Munich,29-122,1995,1.8,0,0,0,1,0,0,0,3,5,0,0,0,10,2,3,40.0
Filip Panák,CZE,DF,Sparta Prague,29-006,1995,4.0,0,0,0,1,1,0,0,7,2,0,0,0,11,10,8,55.6
Thomas Partey,GHA,"MF,DF",Arsenal,31-148,1993,3.3,0,0,0,3,2,0,0,7,4,0,1,0,17,4,8,33.3
Mario Pašalić,CRO,MF,Atalanta,29-273,1995,1.9,0,0,0,1,1,1,3,2,2,0,0,0,12,3,1,75.0
Lukáš Pauschek,SVK,DF,Slovan Bratislava,31-335,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Benjamin Pavard,FRA,DF,Inter,28-225,1996,3.0,0,0,0,0,1,0,1,5,3,0,0,0,6,6,7,46.2
Vangelis Pavlidis,GRE,FW,Benfica,25-353,1998,2.9,0,0,0,5,5,2,0,0,0,1,0,0,4,7,9,43.8
Aleksandar Pavlovic,GER,MF,Bayern Munich,20-189,2004,1.8,0,0,0,4,1,0,1,2,1,1,0,0,11,1,0,100.0
Strahinja Pavlović,SRB,DF,Milan,23-168,2001,1.0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,100.0
Pedri,ESP,MF,Barcelona,21-349,2002,3.2,0,0,0,1,2,0,5,2,8,0,0,0,14,1,1,50.0
Pedrinho,BRA,FW,Shakhtar,26-209,1998,0.3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0
Pedrinho,BRA,DF,Shakhtar,22-120,2002,4.0,1,0,0,3,3,0,3,14,3,0,0,0,14,5,3,62.5
Iñaki Peña,ESP,GK,Barcelona,25-251,1999,3.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
Ricardo Pepi,USA,FW,PSV Eindhoven,21-304,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mathias Pereira Lage,POR,"FW,MF",Brest,27-344,1996,0.4,0,0,0,0,1,0,2,0,0,0,0,0,2,4,1,80.0
Mattia Perin,ITA,GK,Juventus,31-364,1992,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Jakub Pesek,CZE,FW,Sparta Prague,31-137,1993,0.9,0,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0.0
Bruno Petković,CRO,FW,Dinamo Zagreb,30-053,1994,2.1,1,0,0,3,7,1,0,0,2,0,0,0,8,15,6,71.4
Jaden Philogene Bidace,ENG,FW,Aston Villa,22-274,2002,1.3,0,0,0,2,2,0,0,3,3,0,0,0,6,0,3,0.0
Kamil Piątkowski,POL,DF,RB Salzburg,24-140,2000,4.0,2,0,0,2,3,1,0,2,5,0,0,0,14,6,7,46.2
Ronaël Pierre-Gabriel,FRA,DF,Dinamo Zagreb,26-148,1998,2.1,0,0,0,2,0,0,3,2,3,0,1,0,13,1,0,100.0
Marko Pjaca,CRO,FW,Dinamo Zagreb,29-186,1995,1.6,0,0,0,2,3,0,4,4,1,0,0,0,6,2,3,40.0
Tommaso Pobega,ITA,MF,Bologna,25-116,1999,0.8,0,0,0,0,0,1,1,3,0,0,0,0,4,1,4,20.0
Portu,ESP,"MF,FW",Girona,32-171,1992,0.5,0,0,0,2,1,0,0,0,1,0,0,0,1,1,2,33.3
Stefan Posch,AUT,DF,Bologna,27-178,1997,4.0,2,0,0,11,4,0,8,4,14,0,1,0,19,4,4,50.0
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,30-146,1994,0.7,0,0,0,2,0,0,0,0,1,0,0,0,0,6,5,54.5
Ángelo Preciado,ECU,MF,Sparta Prague,26-264,1998,3.0,1,0,0,2,2,0,7,6,4,0,1,0,21,2,1,66.7
Egor Prutsev,RUS,FW,Red Star,21-321,2002,0.1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,
Christian Pulisic,USA,"FW,MF",Milan,26-051,1998,3.6,0,0,0,0,6,0,11,0,3,0,0,0,11,0,0,
Jarell Quansah,ENG,DF,Liverpool,21-284,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eduardo Quaresma,POR,DF,Sporting CP,22-251,2002,0.7,0,0,0,1,1,0,0,2,6,0,0,0,3,3,3,50.0
Geovany Quenda,POR,DF,Sporting CP,17-192,2007,2.8,1,0,0,1,6,0,1,1,0,0,0,0,10,1,0,100.0
Nemanja Radonjić,SRB,MF,Red Star,28-267,1996,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Anthony Ralston,SCO,DF,Celtic,25-358,1998,0.2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,
Jacob Ramsey,ENG,FW,Aston Villa,23-164,2001,1.9,0,0,0,0,5,1,0,1,0,0,0,0,11,0,1,0.0
Raphinha,BRA,"FW,MF",Barcelona,27-330,1996,3.5,0,0,0,2,4,2,14,2,2,0,0,0,7,0,2,0.0
Petar Ratkov,SRB,"MF,FW",RB Salzburg,21-082,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
David Raum,GER,DF,RB Leipzig,26-200,1998,2.0,1,0,0,2,2,1,12,2,4,0,0,0,8,2,3,40.0
David Raya,ESP,GK,Arsenal,29-054,1995,4.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0
Tijjani Reijnders,NED,MF,Milan,26-102,1998,4.0,0,0,0,1,2,1,4,3,1,0,0,0,8,0,1,0.0
Matheus Reis,BRA,DF,Sporting CP,29-264,1995,2.1,0,0,0,0,0,0,2,3,2,0,0,0,3,3,1,75.0
Mateo Retegui,ITA,FW,Atalanta,25-193,1999,2.5,0,0,0,3,2,1,2,1,2,0,0,0,8,6,7,46.2
Alexsandro Ribeiro,BRA,DF,Lille,25-091,1999,4.0,0,0,0,2,5,1,1,3,4,0,0,0,23,7,5,58.3
Declan Rice,ENG,MF,Arsenal,25-299,1999,3.0,0,0,0,0,0,0,7,3,5,0,0,0,17,3,2,60.0
Fabian Rieder,SUI,"FW,MF",Stuttgart,22-266,2002,0.8,0,0,0,2,4,0,10,1,4,0,0,0,4,1,1,50.0
Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,24-220,2000,1.0,0,0,0,0,0,0,4,0,2,0,0,0,6,0,0,
Stefan Ristovski,MKD,DF,Dinamo Zagreb,32-270,1992,4.0,2,0,0,2,5,0,11,3,2,0,0,0,14,1,3,25.0
Dmytro Riznyk,UKR,GK,Shakhtar,25-283,1999,4.0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,100.0
Andrew Robertson,SCO,DF,Liverpool,30-242,1994,1.1,1,0,0,1,0,0,7,2,0,0,0,0,2,0,1,0.0
Milan Rodić,SRB,DF,Red Star,33-220,1991,1.0,0,0,0,0,1,0,0,1,2,0,0,0,4,1,1,50.0
Rodri,ESP,MF,Manchester City,28-139,1996,1.0,0,0,0,3,1,0,1,0,1,0,0,0,9,0,0,
Rodrygo,BRA,"FW,MF",Real Madrid,23-304,2001,1.9,0,0,0,1,2,0,14,2,1,0,0,0,7,3,0,100.0
Marko Rog,CRO,MF,Dinamo Zagreb,29-112,1995,1.2,1,0,0,3,2,0,1,0,1,0,0,0,9,1,1,50.0
Morgan Rogers,ENG,"MF,FW",Aston Villa,22-105,2002,3.7,0,0,0,2,4,0,3,1,1,0,0,0,16,2,8,20.0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-229,2000,0.9,0,0,0,0,1,1,1,0,1,0,0,0,5,0,2,0.0
Oriol Romeu,ESP,MF,Girona,33-045,1991,1.3,1,0,0,4,1,0,0,0,4,0,0,0,5,1,0,100.0
Marten de Roon,NED,"MF,DF",Atalanta,33-224,1991,4.0,0,0,0,4,0,0,4,8,5,0,0,0,18,4,2,66.7
Anthony Rouault,FRA,DF,Stuttgart,23-163,2001,4.0,1,0,0,2,1,0,0,7,5,1,0,0,18,5,2,71.4
Jonas Rouhi,SWE,DF,Juventus,20-306,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Albion Rrahmani,KVX,FW,Sparta Prague,24-069,2000,2.1,0,0,0,3,4,2,0,1,1,0,0,0,12,3,6,33.3
Antonio Rüdiger,GER,DF,Real Madrid,31-250,1993,4.0,1,0,0,6,0,1,0,3,4,0,0,0,20,4,5,44.4
Matteo Ruggeri,ITA,DF,Atalanta,22-120,2002,1.2,0,0,0,0,1,0,5,0,1,0,0,0,5,2,1,66.7
Fabián Ruiz Peña,ESP,MF,Paris S-G,28-219,1996,1.9,1,0,0,0,0,0,2,2,1,0,0,0,11,0,1,0.0
Julian Ryerson,NOR,DF,Dortmund,26-357,1997,2.8,1,0,0,5,1,0,4,3,2,0,0,0,13,1,1,50.0
Matěj Ryneš,CZE,MF,Sparta Prague,23-162,2001,3.1,1,0,0,3,1,0,4,1,7,0,0,0,21,2,3,40.0
Kyriani Sabbe,BEL,DF,Club Brugge,19-292,2005,0.7,0,0,0,0,1,0,0,3,2,0,0,0,3,0,0,
Marcel Sabitzer,AUT,"MF,FW",Dortmund,30-236,1994,2.7,0,0,0,2,2,1,3,2,1,0,0,0,4,3,3,50.0
Lukáš Sadílek,CZE,MF,Sparta Prague,28-169,1996,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
Matvei Safonov,RUS,GK,Paris S-G,25-257,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Osame Sahraoui,MAR,"MF,FW",Lille,23-150,2001,2.0,0,0,0,1,4,1,0,2,0,0,0,0,10,0,1,0.0
Ismael Saibari,MAR,MF,PSV Eindhoven,23-285,2001,2.2,0,0,0,2,2,1,1,0,5,0,0,0,14,1,2,33.3
Bukayo Saka,ENG,"MF,FW",Arsenal,23-064,2001,2.8,0,0,0,8,4,2,22,2,2,0,0,0,12,0,5,0.0
Ibrahim Salah,MAR,"FW,MF",Brest,23-070,2001,0.3,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,
Mohamed Salah,EGY,FW,Liverpool,32-146,1992,3.7,0,0,0,2,2,1,10,0,1,0,0,0,9,0,5,0.0
William Saliba,FRA,DF,Arsenal,23-229,2001,4.0,0,0,0,3,4,0,0,1,3,0,0,0,10,5,1,83.3
Mohammed Salisu,GHA,DF,Monaco,25-205,1999,2.0,1,0,0,2,2,0,0,5,1,0,0,0,10,8,8,50.0
Lazar Samardzic,SRB,"MF,FW",Atalanta,22-258,2002,1.4,0,0,0,0,2,1,10,1,1,0,0,0,6,1,2,33.3
Mama Samba Baldé,GNB,"MF,FW",Brest,29-002,1995,1.4,0,0,0,2,2,1,5,6,1,0,0,0,16,5,7,41.7
Renato Sanches,POR,MF,Benfica,27-082,1997,1.2,1,0,0,0,0,0,2,0,4,0,0,0,9,1,1,50.0
Leroy Sané,GER,FW,Bayern Munich,28-302,1996,1.3,0,0,0,2,0,0,7,0,2,0,0,0,8,0,0,
Nuno Santos,POR,DF,Sporting CP,29-269,1995,1.8,0,0,0,0,2,0,5,1,2,0,0,0,12,1,0,100.0
Tiago Santos,POR,DF,Lille,22-108,2002,1.3,0,0,0,0,4,0,5,6,2,0,0,0,6,0,1,0.0
Sávio,BRA,"MF,FW",Manchester City,20-212,2004,3.3,1,0,0,2,3,0,21,1,2,0,0,0,12,1,1,50.0
Nicolò Savona,ITA,DF,Juventus,21-234,2003,1.5,0,0,0,1,0,1,2,0,0,0,0,0,3,2,3,40.0
Kyriakos Savvidis,GRE,MF,Slovan Bratislava,29-141,1995,2.9,0,0,0,2,8,0,1,7,6,0,0,0,16,1,0,100.0
Liam Scales,IRL,DF,Celtic,26-092,1998,3.2,0,0,0,2,0,0,0,4,4,0,0,0,10,16,6,72.7
Kjell Scherpen,NED,GK,Sturm Graz,24-290,2000,4.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
Patrik Schick,CZE,FW,Leverkusen,28-289,1996,1.1,0,0,0,0,0,1,0,0,2,0,0,0,3,2,0,100.0
Andreas Schjelderup,NOR,DF,Benfica,20-160,2004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Alexander Schlager,AUT,GK,RB Salzburg,28-281,1996,0.7,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,
Nico Schlotterbeck,GER,DF,Dortmund,24-343,1999,4.0,0,0,0,0,3,1,0,5,4,0,0,0,16,1,2,33.3
Kasper Schmeichel,DEN,GK,Celtic,38-003,1986,4.0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,0,100.0
Konstantin Schopp,AUT,DF,Sturm Graz,18-314,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jerdy Schouten,NED,MF,PSV Eindhoven,27-301,1997,2.0,0,0,0,5,3,0,0,3,3,0,0,0,23,0,2,0.0
Nicolas Seiwald,AUT,MF,RB Leipzig,23-188,2001,1.5,0,0,0,0,1,0,1,3,3,0,0,0,4,0,1,0.0
Javier Serrano,ESP,MF,Atlético Madrid,21-297,2003,0.5,1,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0.0
Benjamin Šeško,SVN,FW,RB Leipzig,21-161,2003,3.3,1,0,0,6,3,0,1,0,1,0,0,0,8,8,5,61.5
Joaquin Seys,BEL,DF,Club Brugge,19-225,2005,3.3,1,0,0,3,0,0,3,4,8,0,0,0,13,1,1,50.0
Zuberu Sharani,GHA,"DF,MF",Slovan Bratislava,24-306,2000,1.3,0,0,0,4,2,1,3,3,1,0,0,0,5,1,2,33.3
