Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Jarne Steuckers,BEL,FW,Genk,22-277,2002,11.8,858,5,66,396,403,33,855,24,12,50.0,11,45.8,683,4610,1903,39,45,8,20,16,666,139
Nikola Storm,BEL,"FW,MF",Mechelen,30-038,1994,8.9,399,7,43,169,191,38,399,18,11,61.1,7,38.9,321,2390,1211,43,16,21,16,8,319,75
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-039,2004,9.6,588,10,74,262,260,24,588,28,13,46.4,11,39.3,449,2244,827,17,21,5,10,24,440,49
Nikola Štulić,SRB,MF,Charleroi,23-060,2001,0.2,11,0,1,6,4,3,11,0,0,,0,,7,34,4,0,0,0,0,0,8,4
Franck Surdez,SUI,"MF,FW",Gent,22-186,2002,10.2,441,4,31,165,251,25,441,23,8,34.8,13,56.5,336,2435,1007,38,27,10,20,14,329,97
Bosko Sutalo,CRO,DF,Standard Liège,24-311,2000,12.3,763,67,319,383,65,7,763,10,6,60.0,4,40.0,472,3018,1285,13,17,2,17,7,414,4
Serhiy Sydorchuk,UKR,MF,Westerlo,33-189,1991,0.5,23,0,3,12,8,0,23,0,0,,0,,14,85,7,0,0,0,1,2,12,4
Ross Sykes,ENG,DF,Union SG,25-226,1999,2.0,132,27,60,51,25,11,132,0,0,,0,,49,241,94,1,1,0,1,0,49,4
Dembo Sylla,GUI,DF,Dender,21-363,2002,1.8,91,6,24,46,21,2,91,6,1,16.7,5,83.3,46,314,123,1,0,1,5,2,45,12
Youssuf Sylla,BEL,FW,Charleroi,21-324,2002,4.3,135,5,8,62,65,20,135,8,3,37.5,4,50.0,100,710,183,7,2,3,10,6,107,33
Tomoki Takamine,JPN,MF,Kortrijk,26-314,1997,6.1,261,14,51,167,46,0,261,2,1,50.0,0,0.0,169,951,350,0,5,0,4,8,158,5
Chemsdine Talbi,BEL,FW,Club Brugge,19-182,2005,2.3,102,1,15,30,59,23,102,7,7,100.0,0,0.0,80,784,519,23,7,16,3,2,77,26
Shogo Taniguchi,JPN,DF,Sint-Truiden,33-115,1991,10.4,738,118,388,333,21,11,738,2,1,50.0,1,50.0,530,2807,1343,7,4,0,4,0,503,1
Henok Teklab,GER,DF,Union SG,25-357,1998,2.4,142,4,21,73,50,3,142,6,0,0.0,6,100.0,104,621,243,3,7,0,5,1,87,22
Casper Terho,FIN,"DF,FW",Union SG,21-136,2003,4.8,245,13,46,98,103,19,245,6,3,50.0,3,50.0,161,952,380,8,8,4,12,4,146,40
Jean Thierry Lazare,CIV,MF,Union SG,26-245,1998,3.7,185,3,23,72,94,11,185,6,2,33.3,2,33.3,130,859,348,12,10,3,18,6,118,28
Yassine Titraoui,ALG,MF,Charleroi,21-104,2003,1.5,107,0,15,67,26,4,107,5,3,60.0,1,20.0,91,526,257,3,9,0,0,3,87,8
Jordan Torunarigha,GER,DF,Gent,27-092,1997,6.6,440,59,242,187,16,2,440,5,1,20.0,4,80.0,276,1586,858,4,4,0,6,3,254,3
Ahmed Touba,ALG,DF,Mechelen,26-240,1998,6.5,482,47,221,248,15,9,482,3,1,33.3,2,66.7,365,1864,859,1,1,1,4,2,348,3
Mamadou Traoré,MLI,DF,Union SG,22-218,2002,0.2,13,1,3,7,5,0,13,0,0,,0,,9,67,24,0,0,0,2,1,7,2
Derrick Tshimanga,BEL,DF,Beerschot,36-001,1988,8.5,442,51,215,205,24,1,442,5,4,80.0,1,20.0,320,1881,975,2,7,0,7,3,295,4
Antef Tsoungui,BEL,DF,OH Leuven,21-313,2002,0.5,37,2,10,20,7,0,37,1,0,0.0,0,0.0,26,153,42,0,1,0,2,3,24,1
Christos Tzolis,GRE,"FW,MF",Club Brugge,22-282,2002,10.5,494,8,58,175,271,87,494,19,7,36.8,11,57.9,365,2518,1144,49,22,22,21,13,357,129
Victor Udoh,NGA,"FW,DF",Antwerp,20-020,2004,1.0,50,1,6,19,26,8,50,8,2,25.0,5,62.5,38,308,155,8,5,5,4,2,34,12
Edgaras Utkus,LTU,"DF,MF",Cercle Brugge,24-138,2000,1.9,158,14,55,80,23,7,158,2,1,50.0,1,50.0,74,330,165,0,1,0,3,0,66,2
Anthony Valencia,ECU,FW,Antwerp,21-109,2003,3.6,168,3,23,79,72,7,168,15,8,53.3,6,40.0,131,876,387,14,11,5,12,6,117,23
Jules Van Cleemput,BEL,DF,Mechelen,27-210,1997,2.6,182,11,70,107,5,2,182,0,0,,0,,132,628,255,0,1,0,1,0,127,0
Hendrik Van Crombrugge,BEL,GK,Genk,31-191,1993,11.0,454,344,443,11,0,0,454,0,0,,0,,348,1559,866,0,0,0,0,0,282,0
Zeno Van den Bosch,BEL,DF,Antwerp,21-124,2003,13.0,970,190,571,395,11,3,970,1,0,0.0,1,100.0,708,3156,1364,1,0,0,6,2,673,1
Thomas Van den Keybus,BEL,"FW,MF",Westerlo,23-196,2001,1.5,73,3,9,28,37,5,73,3,0,0.0,2,66.7,42,183,65,1,3,1,3,2,42,6
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,31-220,1993,9.4,557,24,81,360,124,8,557,9,4,44.4,3,33.3,294,1413,556,3,15,0,7,5,247,9
Rein Van Helden,BEL,DF,Sint-Truiden,22-106,2002,12.8,954,101,468,440,58,13,954,15,8,53.3,6,40.0,643,3652,1862,17,12,0,6,4,605,10
Koen Van Langendonck,BEL,GK,Westerlo,35-151,1989,2.0,77,68,77,0,0,0,77,0,0,,0,,46,269,125,0,0,0,0,0,36,0
Jasper Van Oudenhove,BEL,"MF,DF",Dender,26-004,1998,0.8,37,0,12,9,17,1,37,0,0,,0,,17,140,76,1,0,0,2,1,17,7
Hans Vanaken,BEL,MF,Club Brugge,32-075,1992,12.7,877,20,153,467,264,42,877,11,6,54.5,5,45.5,656,3538,1322,19,23,4,15,10,670,50
Zalán Vancsa,HUN,MF,Gent,20-011,2004,0.9,36,0,3,15,18,2,36,2,1,50.0,1,50.0,26,118,47,4,1,1,5,1,28,7
Tom Vandenberghe,BEL,GK,Kortrijk,32-082,1992,2.0,53,49,53,0,0,0,53,0,0,,0,,32,248,138,0,0,0,0,0,14,0
Gerard Vandeplas,BEL,"FW,MF",Antwerp,18-256,2006,0.1,7,1,1,4,3,1,7,1,0,0.0,0,0.0,4,13,4,1,0,1,0,0,3,1
Zinho Vanheusden,BEL,DF,Mechelen,25-101,1999,1.0,93,11,62,28,4,1,93,0,0,,0,,71,351,151,0,1,0,0,0,69,0
Charles Vanhoutte,BEL,MF,Union SG,26-052,1998,12.2,819,27,157,474,199,13,819,9,6,66.7,3,33.3,493,2691,1146,14,25,4,9,9,445,16
Robert-Jan Vanwesemael,BEL,"DF,MF",Sint-Truiden,22-226,2002,7.4,396,19,132,190,78,7,396,8,6,75.0,1,12.5,266,1718,589,13,10,3,22,13,250,33
Hélio Varela,CPV,"MF,DF",Gent,22-188,2002,0.8,44,1,5,13,27,5,44,3,1,33.3,2,66.7,31,241,132,5,4,2,4,1,30,9
Óscar Vargas,BEL,DF,Beerschot,18-281,2006,0.1,10,0,5,2,3,0,10,1,0,0.0,1,100.0,6,24,9,0,0,0,0,0,6,1
Luis Vázquez,ARG,"FW,MF",Anderlecht,23-288,2001,2.8,109,2,10,44,56,17,109,7,4,57.1,3,42.9,76,381,120,2,1,1,7,3,84,22
Thibaud Verlinden,BEL,"MF,FW",Beerschot,25-121,1999,9.8,505,2,54,204,259,29,505,54,26,48.1,28,51.9,387,3425,1876,65,36,14,15,13,374,80
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-288,2004,3.4,105,1,7,53,46,10,105,4,2,50.0,1,25.0,77,381,119,3,0,1,7,3,81,23
Michael Verrips,NED,GK,Dender,27-340,1996,10.5,307,275,307,0,0,0,307,0,0,,0,,205,1412,804,0,0,0,0,0,121,0
Yari Verschaeren,BEL,"MF,FW",Anderlecht,23-118,2001,9.6,549,22,81,242,232,32,549,23,11,47.8,12,52.2,415,2443,905,16,15,4,22,9,401,57
Birger Verstraete,BEL,MF,OH Leuven,30-205,1994,10.8,542,28,157,299,94,3,542,4,3,75.0,1,25.0,331,1986,733,3,8,0,6,4,298,6
Andreas Verstraeten,BEL,MF,Antwerp,18-302,2006,1.8,97,5,21,64,12,1,97,0,0,,0,,67,335,112,0,0,0,1,1,64,2
Jan Vertonghen,BEL,DF,Anderlecht,37-197,1987,2.0,210,26,54,151,6,2,210,2,1,50.0,1,50.0,143,829,515,3,1,0,0,1,146,1
Hugo Vetlesen,NOR,MF,Club Brugge,24-252,2000,7.8,400,12,71,191,146,26,400,18,9,50.0,7,38.9,300,1771,680,15,15,3,11,9,285,33
Malcolm Viltard,FRA,MF,Dender,22-014,2002,7.8,390,24,104,212,80,6,390,14,10,71.4,3,21.4,228,1208,443,7,6,2,7,7,195,24
Thibault Vlietinck,BEL,DF,OH Leuven,27-080,1997,3.4,231,9,66,113,53,6,231,4,0,0.0,4,100.0,150,1098,510,13,6,1,3,1,145,17
Luka Vušković,CRO,DF,Westerlo,17-257,2007,12.5,714,102,311,343,67,28,714,6,3,50.0,3,50.0,430,3000,1640,16,14,0,4,2,407,4
Sandy Walsh,IDN,"DF,MF",Mechelen,29-238,1995,1.4,95,10,43,44,9,0,95,0,0,,0,,78,352,160,1,4,0,1,1,69,0
Warleson,BRA,GK,Cercle Brugge,28-068,1996,9.0,283,156,267,16,0,0,283,0,0,,0,,146,1155,757,0,0,0,0,0,90,0
Tsuyoshi Watanabe,JPN,DF,Gent,27-276,1997,13.0,952,140,456,476,30,16,952,4,3,75.0,1,25.0,671,4197,2360,8,7,0,4,1,614,3
Marco Weymans,BDI,"DF,MF",Beerschot,27-121,1997,5.3,286,15,83,142,62,8,286,4,2,50.0,1,25.0,185,1104,502,9,7,1,11,1,173,21
D'Margio Wright-Phillips,ENG,"FW,MF",Beerschot,23-044,2001,1.3,42,1,4,20,20,0,42,7,3,42.9,4,57.1,28,168,46,1,2,0,5,1,28,8
Rihito Yamamoto,JPN,MF,Sint-Truiden,22-331,2001,6.5,288,15,68,154,67,7,288,7,3,42.9,3,42.9,197,1134,507,10,6,1,10,9,188,22
Elton Yeboah,BEL,"MF,DF",Mechelen,19-227,2005,0.1,8,0,2,6,0,0,8,0,0,,0,,3,29,12,0,0,0,0,0,3,0
Daisuke Yokota,JPN,MF,Gent,24-145,2000,2.6,140,2,12,63,68,9,140,6,4,66.7,1,16.7,113,776,366,10,10,4,7,7,111,18
Griffin Yow,USA,"FW,MF",Westerlo,22-043,2002,3.6,159,2,24,61,75,15,159,16,7,43.8,8,50.0,114,982,328,10,5,6,10,7,102,27
Alhassan Yusuf,NGA,"MF,DF",Antwerp,24-112,2000,0.1,6,1,1,5,0,0,6,0,0,,0,,4,27,23,0,0,0,0,0,3,0
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,22-147,2002,11.1,401,15,38,212,161,43,401,32,11,34.4,17,53.1,284,1722,601,19,11,6,36,23,306,70
Andi Zeqiri,SUI,"MF,FW",Genk,25-138,1999,0.5,27,0,2,9,16,4,27,4,1,25.0,2,50.0,23,130,70,2,2,0,1,2,21,3
Andi Zeqiri,SUI,FW,Standard Liège,25-138,1999,5.7,176,8,13,96,69,23,174,10,3,30.0,7,70.0,100,622,281,9,8,3,14,11,107,30
Adem Zorgane,ALG,MF,Charleroi,24-306,2000,12.9,1257,40,229,721,315,10,1257,24,17,70.8,7,29.2,893,4838,2039,17,27,2,7,17,846,19
Viktor Đukanović,MNE,"DF,MF",Standard Liège,20-283,2004,0.5,29,1,5,9,15,1,29,2,0,0.0,2,100.0,25,189,48,1,3,1,1,3,24,7
