Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Carlos Ponck,CPV,DF,Moreirense,29-300,1995,2.9,0,1,1,100.0,0.35,0.35,0.00,0.00,17.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Boris Popović,SRB,DF,Arouca,24-256,2000,5.1,0,1,0,0.0,0.20,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Darío Poveda,ESP,"FW,MF",Farense,27-240,1997,3.8,1,11,3,27.3,2.88,0.78,0.09,0.33,15.3,0,0,0,1.0,1.0,0.09,0.0,0.0
Gianluca Prestianni,ARG,"MF,FW",Benfica,18-282,2006,3.0,0,12,1,8.3,3.94,0.33,0.00,0.00,21.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5
Miguel Puche García,ESP,FW,Arouca,23-192,2001,0.2,0,3,0,0.0,15.88,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Quaresma,BRA,DF,Arouca,28-078,1996,0.9,0,1,0,0.0,1.15,0.00,0.00,,33.8,0,0,0,0.0,0.0,0.01,0.0,0.0
Eduardo Quaresma,POR,DF,Sporting CP,22-251,2002,4.3,0,1,0,0.0,0.23,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Geovany Quenda,POR,"MF,DF",Sporting CP,17-192,2007,7.4,1,16,3,18.8,2.16,0.41,0.06,0.33,20.0,2,0,0,1.1,1.1,0.07,-0.1,-0.1
Jesús Ramírez,VEN,FW,Vitória,26-188,1998,2.8,1,16,5,31.3,5.81,1.81,0.06,0.20,15.4,0,0,0,1.0,1.0,0.07,0.0,0.0
Guilherme Ramos,POR,DF,Santa Clara,27-089,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Rêgo,POR,FW,Benfica,19-141,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Francisco Reis Ferreira,POR,DF,Estrela,27-227,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Reis,BRA,"DF,MF",Sporting CP,29-264,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tiago Reis,BRA,FW,Nacional,25-086,1999,2.3,0,8,2,25.0,3.55,0.89,0.00,0.00,10.5,0,0,0,1.6,1.6,0.21,-1.6,-1.6
Miguel Reisinho,POR,"MF,FW",Boavista,25-213,1999,6.8,3,10,0,0.0,1.47,0.00,0.00,,23.2,2,3,3,3.1,0.7,0.07,-0.1,-0.7
Marco Ribeiro,POR,MF,Boavista,19-147,2005,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo Ribeiro,POR,FW,Sporting CP,19-194,2005,0.0,0,1,0,0.0,45.00,0.00,0.00,,14.0,0,0,0,0.4,0.4,0.36,-0.4,-0.4
Rodrigo Ribeiro,POR,FW,AVS Futebol,19-194,2005,4.0,0,9,1,11.1,2.23,0.25,0.00,0.00,19.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Tomás Ribeiro,POR,DF,Vitória,25-192,1999,3.5,1,3,1,33.3,0.86,0.29,0.33,1.00,10.6,0,0,0,0.3,0.3,0.09,+0.7,+0.7
Yuri Ribeiro,POR,DF,Braga,27-289,1997,3.1,0,2,0,0.0,0.64,0.00,0.00,,10.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Ricardinho,POR,"FW,MF",Santa Clara,26-094,1998,3.3,2,9,4,44.4,2.76,1.23,0.22,0.50,14.1,0,0,0,1.6,1.6,0.17,+0.4,+0.4
Riccieli,BRA,DF,Famalicão,26-052,1998,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Omar Richards,ENG,"DF,MF",Rio Ave,26-267,1998,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rivaldo,,DF,Farense,24-051,2000,4.0,0,4,0,0.0,1.00,0.00,0.00,,28.4,0,0,0,0.1,0.1,0.01,-0.1,-0.1
Pablo Roberto,BRA,"FW,MF",Casa Pia,24-360,1999,2.6,0,8,2,25.0,3.08,0.77,0.00,0.00,19.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Joel Robles,ESP,GK,Estoril,34-144,1990,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matí­as Rocha,URU,DF,Arouca,23-269,2001,2.9,0,2,0,0.0,0.69,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Rochinha,POR,FW,Famalicão,29-189,1995,6.1,0,10,2,20.0,1.63,0.33,0.00,0.00,22.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Afonso Rodrigues,POR,FW,Famalicão,22-081,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ivo Rodrigues,POR,"MF,FW",Arouca,29-223,1995,5.4,0,7,2,28.6,1.29,0.37,0.00,0.00,14.0,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-087,1986,8.0,0,5,1,20.0,0.62,0.12,0.00,0.00,17.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Rafael Rodrigues,POR,DF,AVS Futebol,22-255,2002,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ignacio Rodríguez,URU,DF,AVS Futebol,20-364,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-229,2000,1.2,1,2,1,50.0,1.67,0.83,0.50,1.00,16.0,0,0,0,0.6,0.6,0.31,+0.4,+0.4
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-348,1999,8.9,0,1,0,0.0,0.11,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Alan Ruiz,ARG,"MF,FW",Estrela,31-081,1993,4.3,0,11,1,9.1,2.55,0.23,0.00,0.00,25.4,2,0,0,0.4,0.4,0.03,-0.4,-0.4
Gustavo sá,POR,MF,Famalicão,19-363,2004,7.0,1,8,3,37.5,1.14,0.43,0.13,0.33,23.4,0,0,0,0.9,0.9,0.11,+0.1,+0.1
Josué Sá,POR,DF,Gil Vicente FC,32-144,1992,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Safira,BRA,FW,Santa Clara,29-236,1995,7.0,2,10,3,30.0,1.42,0.43,0.10,0.33,16.6,1,1,2,2.9,1.3,0.13,-0.9,-0.3
Sala,ESP,FW,Estoril,21-182,2003,1.1,0,1,0,0.0,0.95,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Samu,POR,MF,Vitória,28-201,1996,5.8,0,11,2,18.2,1.89,0.34,0.00,0.00,22.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Renato Sanches,POR,MF,Benfica,27-082,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Caio Santana,BRA,"FW,MF",Estrela,20-231,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aderlan Santos,BRA,DF,Rio Ave,35-213,1989,9.7,0,8,2,25.0,0.82,0.21,0.00,0.00,11.8,0,0,0,0.8,0.8,0.10,-0.8,-0.8
Bruno Santos,POR,FW,Farense,21-206,2003,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Santos,BRA,"FW,MF",Nacional,25-237,1999,1.0,0,4,0,0.0,4.04,0.00,0.00,,18.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Léo Santos,BRA,DF,Nacional,25-335,1998,2.2,0,1,0,0.0,0.45,0.00,0.00,,8.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Nuno Santos,POR,"MF,DF",Sporting CP,29-269,1995,3.9,0,8,1,12.5,2.03,0.25,0.00,0.00,23.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Nuno Santos,POR,"MF,FW",Vitória,25-251,1999,5.8,1,11,4,36.4,1.89,0.69,0.09,0.25,20.1,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Pedro Santos,POR,"MF,FW",Arouca,24-027,2000,2.6,0,5,0,0.0,1.91,0.00,0.00,,22.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Pedro Santos,POR,"FW,MF",Moreirense,21-272,2003,2.0,0,1,0,0.0,0.49,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.04,0.0,0.0
Guilherme Schettine,BRA,FW,Moreirense,29-029,1995,3.2,1,11,4,36.4,3.44,1.25,0.09,0.25,20.3,1,0,0,1.2,1.2,0.12,-0.2,-0.2
Andreas Schjelderup,NOR,FW,Benfica,20-160,2004,0.4,1,3,3,100.0,7.50,7.50,0.33,0.33,13.1,0,0,0,0.6,0.6,0.21,+0.4,+0.4
Telasco Segovia,VEN,MF,Casa Pia,21-220,2003,4.1,0,6,0,0.0,1.46,0.00,0.00,,17.1,0,0,0,0.7,0.7,0.12,-0.7,-0.7
Patrick Sequeira,CRC,GK,Casa Pia,25-252,1999,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Serginho,POR,MF,Santa Clara,24-343,1999,0.9,0,2,1,50.0,2.28,1.14,0.00,0.00,14.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Sidney,BRA,DF,Santa Clara,27-296,1997,10.0,1,9,1,11.1,0.90,0.10,0.11,1.00,19.8,2,0,0,0.5,0.5,0.05,+0.5,+0.5
Alysson Silva,BRA,DF,Santa Clara,22-043,2002,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
António Silva,POR,DF,Benfica,21-009,2003,5.0,1,3,1,33.3,0.60,0.20,0.33,1.00,8.4,0,0,0,0.3,0.3,0.10,+0.7,+0.7
Gustavo da Silva,BRA,"FW,MF",Vitória,25-160,1999,2.0,2,3,2,66.7,1.51,1.01,0.67,1.00,7.3,0,0,0,1.4,1.4,0.48,+0.6,+0.6
Joel silva,POR,"MF,FW",Boavista,21-271,2003,9.6,1,8,3,37.5,0.83,0.31,0.13,0.33,18.9,0,0,0,1.1,1.1,0.14,-0.1,-0.1
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-040,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raul Silva,BRA,DF,Farense,35-004,1989,3.8,1,2,2,100.0,0.52,0.52,0.50,0.50,13.7,0,0,0,0.4,0.4,0.21,+0.6,+0.6
Tiago Silva,POR,MF,Vitória,31-159,1993,8.2,1,4,1,25.0,0.49,0.12,0.00,0.00,30.6,3,1,1,1.0,0.2,0.06,0.0,-0.2
Tomás Silva,POR,"DF,MF",Boavista,18-167,2006,0.4,0,1,0,0.0,2.65,0.00,0.00,,24.9,0,0,0,0.0,0.0,0.04,0.0,0.0
David Simão,POR,MF,Arouca,34-177,1990,8.8,1,5,1,20.0,0.57,0.11,0.20,1.00,29.2,1,0,0,0.2,0.2,0.03,+0.8,+0.8
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-250,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Filipe Soares,POR,MF,Farense,25-172,1999,2.3,0,3,0,0.0,1.32,0.00,0.00,,21.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Lucas Soares,BRA,MF,Santa Clara,26-188,1998,4.7,0,5,1,20.0,1.05,0.21,0.00,0.00,23.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Rafa Soares,POR,DF,Famalicão,29-183,1995,3.4,0,2,1,50.0,0.59,0.30,0.00,0.00,16.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Djibril Soumaré,SEN,MF,Nacional,21-306,2003,1.2,0,1,0,0.0,0.86,0.00,0.00,,31.7,0,0,0,0.0,0.0,0.02,0.0,0.0
André Sousa,POR,"MF,DF",Nacional,34-122,1990,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dyego Sousa,POR,FW,Nacional,35-055,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Miguel Sousa,POR,MF,Casa Pia,26-050,1998,4.3,0,4,1,25.0,0.93,0.23,0.00,0.00,12.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Vasco Sousa,POR,MF,Porto,21-219,2003,3.4,0,6,1,16.7,1.76,0.29,0.00,0.00,24.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Gabriel Airton de Souza,BRA,FW,Moreirense,28-224,1996,5.3,1,12,1,8.3,2.25,0.19,0.08,1.00,18.1,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Jerry St. Juste,NED,DF,Sporting CP,28-020,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Max Svensson,ESP,"FW,MF",Casa Pia,,,5.2,0,19,7,36.8,3.69,1.36,0.00,0.00,21.5,1,0,0,1.2,1.2,0.06,-1.2,-1.2
Morlaye Sylla,GUI,FW,Arouca,26-104,1998,7.8,1,16,6,37.5,2.06,0.77,0.06,0.17,19.5,0,0,0,1.6,1.6,0.10,-0.6,-0.6
Sidnei Tavares,POR,MF,Moreirense,23-040,2001,4.5,0,2,0,0.0,0.45,0.00,0.00,,30.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Duplexe Tchamba,CMR,DF,Casa Pia,26-121,1998,3.8,1,1,1,100.0,0.27,0.27,1.00,1.00,10.8,0,0,0,0.0,0.0,0.05,+1.0,+1.0
João Teixeira,POR,MF,Gil Vicente FC,30-276,1994,0.5,0,1,0,0.0,1.87,0.00,0.00,,30.7,1,0,0,0.0,0.0,0.04,0.0,0.0
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-073,1986,1.6,0,5,1,20.0,3.17,0.63,0.00,0.00,15.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Nigel Thomas,NED,"FW,MF",Nacional,23-281,2001,5.3,1,6,3,50.0,1.14,0.57,0.17,0.33,18.8,0,0,0,0.5,0.5,0.09,+0.5,+0.5
Demir Tıknaz,TUR,MF,Rio Ave,20-083,2004,2.6,0,2,0,0.0,0.78,0.00,0.00,,4.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Tomané,POR,FW,Farense,32-016,1992,4.0,1,7,3,42.9,1.74,0.75,0.14,0.33,13.6,0,0,0,0.7,0.7,0.10,+0.3,+0.3
Tomé,POR,GK,Boavista,17-328,2006,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Tomé,POR,"MF,DF",Rio Ave,21-270,2003,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mirko Topić,SRB,MF,Famalicão,23-277,2001,9.8,0,10,3,30.0,1.02,0.31,0.00,0.00,27.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Diogo Travassos,POR,DF,Estrela,20-222,2004,3.3,0,2,0,0.0,0.60,0.00,0.00,,34.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Alfonso Trezza,URU,"FW,MF",Arouca,25-139,1999,5.9,1,8,3,37.5,1.36,0.51,0.13,0.33,19.2,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Francisco Trincão,POR,"FW,MF",Sporting CP,24-315,1999,9.4,3,41,11,26.8,4.37,1.17,0.07,0.27,18.0,1,0,0,4.3,4.3,0.10,-1.3,-1.3
Anatolii Trubin,UKR,GK,Benfica,23-099,2001,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ulisses,BRA,DF,Nacional,25-041,1999,6.7,0,4,0,0.0,0.60,0.00,0.00,,22.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Alan Varela,ARG,MF,Porto,23-127,2001,9.1,0,5,2,40.0,0.55,0.22,0.00,0.00,25.9,1,0,0,0.3,0.3,0.06,-0.3,-0.3
Bruno Varela,CPV,GK,Vitória,30-004,1994,10.0,0,1,0,0.0,0.10,0.00,0.00,,14.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Nilton Varela,POR,"DF,MF",Estrela,23-167,2001,8.8,0,3,0,0.0,0.34,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Danilo Veiga,POR,"DF,MF",Estrela,22-044,2002,7.4,0,2,0,0.0,0.27,0.00,0.00,,11.8,0,0,0,0.7,0.7,0.37,-0.7,-0.7
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-264,1997,1.6,0,1,1,100.0,0.62,0.62,0.00,0.00,32.3,1,0,0,0.0,0.0,0.03,0.0,0.0
Jhon Velásquez,COL,"FW,MF",Farense,29-190,1995,0.2,0,1,1,100.0,6.00,6.00,0.00,0.00,9.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Ricardo Velho,POR,GK,Farense,26-080,1998,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Frederico Venâncio,POR,DF,Santa Clara,31-278,1993,8.7,0,2,1,50.0,0.23,0.11,0.00,0.00,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Paulo Victor,BRA,"DF,MF",Farense,23-209,2001,1.8,0,2,1,50.0,1.13,0.56,0.00,0.00,20.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Fabio Vieira,POR,"FW,MF",Porto,24-162,2000,1.9,0,3,2,66.7,1.54,1.03,0.00,0.00,20.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Gabriel Vieira,BRA,"FW,MF",Santa Clara,22-231,2002,9.0,2,31,8,25.8,3.45,0.89,0.06,0.25,18.4,4,0,0,2.2,2.2,0.07,-0.2,-0.2
Mikel Villanueva,VEN,DF,Vitória,31-208,1993,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,7.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-259,2001,5.3,3,7,4,57.1,1.33,0.76,0.43,0.75,17.4,0,0,0,1.6,1.6,0.23,+1.4,+1.4
Vinícius,BRA,"FW,MF",Santa Clara,25-185,1999,7.1,4,16,5,31.3,2.26,0.71,0.25,0.80,19.5,0,0,0,3.6,3.6,0.23,+0.4,+0.4
Bernardo Vital,POR,MF,Estoril,23-315,2000,0.3,0,1,0,0.0,2.90,0.00,0.00,,17.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Zé Vitor,BRA,DF,Nacional,23-273,2001,9.0,0,11,2,18.2,1.22,0.22,0.00,0.00,18.0,3,0,0,1.1,1.1,0.10,-1.1,-1.1
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-129,1998,9.0,0,12,3,25.0,1.33,0.33,0.00,0.00,12.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Ilija Vukotić,MNE,MF,Boavista,25-306,1999,7.3,2,6,4,66.7,0.82,0.55,0.33,0.50,16.4,0,0,0,1.5,1.5,0.25,+0.5,+0.5
Wendell,BRA,DF,Porto,31-111,1993,0.3,0,1,0,0.0,3.91,0.00,0.00,,14.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Weverson,BRA,DF,Arouca,24-126,2000,3.1,0,1,0,0.0,0.32,0.00,0.00,,23.3,0,0,0,0.0,0.0,0.03,0.0,0.0
Xeka,POR,MF,Estoril,29-364,1994,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Güven Yalçın,TUR,"FW,MF",Arouca,25-295,1999,2.6,0,8,1,12.5,3.13,0.39,0.00,0.00,15.2,0,0,0,0.5,0.4,0.06,-0.5,-0.4
Zaydou Youssouf,FRA,MF,Famalicão,25-120,1999,9.3,2,13,5,38.5,1.39,0.54,0.15,0.40,24.4,1,0,0,1.6,1.6,0.12,+0.4,+0.4
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-259,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo Zalazar,URU,"MF,FW",Braga,25-088,1999,4.6,2,18,2,11.1,3.90,0.43,0.11,1.00,17.9,4,0,0,1.4,1.4,0.08,+0.6,+0.6
Vinícius Zanocelo,BRA,MF,Estoril,23-283,2001,10.0,0,7,1,14.3,0.70,0.10,0.00,0.00,27.7,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Ivan Zlobin,RUS,GK,Famalicão,27-246,1997,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nermin Zolotić,BIH,DF,Casa Pia,31-124,1993,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
