Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Harry Kane,ENG,FW,Bayern Munich,31-102,1993,4.0,5,18,9,50.0,4.50,2.25,0.11,0.22,19.3,0,3,3,4.4,2.4,0.14,+0.6,-0.4
Lee Kang-in,KOR,"FW,MF",Paris S-G,23-262,2001,2.3,0,5,3,60.0,2.15,1.29,0.00,0.00,26.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Guélor Kanga,GAB,MF,Red Star,34-067,1990,1.0,0,1,0,0.0,1.03,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Atakan Karazor,,MF,Stuttgart,28-025,1996,3.6,0,2,0,0.0,0.55,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Rick Karsdorp,NED,DF,PSV Eindhoven,29-270,1995,1.1,0,1,0,0.0,0.94,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Guram Kashia,GEO,DF,Slovan Bratislava,37-126,1987,3.9,0,2,1,50.0,0.52,0.26,0.00,0.00,6.7,0,0,0,0.4,0.4,0.18,-0.4,-0.4
Aleksandar Katai,SRB,FW,Red Star,33-275,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Silas Katompa,COD,"FW,DF",Red Star,26-032,1998,3.3,1,3,2,66.7,0.90,0.60,0.33,0.50,18.9,0,0,0,0.3,0.3,0.10,+0.7,+0.7
Thilo Kehrer,GER,DF,Monaco,28-047,1996,4.0,1,4,1,25.0,1.00,0.25,0.25,1.00,7.3,0,0,0,0.7,0.7,0.17,+0.3,+0.3
Caoimhín Kelleher,IRL,GK,Liverpool,25-350,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marvin Keller,SUI,GK,Young Boys,22-127,2002,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin,BRA,"FW,MF",Shakhtar,21-308,2003,1.5,0,6,1,16.7,4.06,0.68,0.00,0.00,20.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Joshua Kimmich,GER,MF,Bayern Munich,29-273,1995,4.0,0,6,3,50.0,1.50,0.75,0.00,0.00,31.6,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Otar Kiteishvili,GEO,MF,Sturm Graz,28-226,1996,2.8,0,3,2,66.7,1.05,0.70,0.00,0.00,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jakub Kiwior,POL,DF,Arsenal,24-266,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Maurits Kjærgaard,DEN,MF,RB Salzburg,21-134,2003,1.0,0,2,0,0.0,2.00,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Gregor Kobel,SUI,GK,Dortmund,26-337,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Philipp Köhn,SUI,GK,Monaco,26-219,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Orkun Kökçü,TUR,MF,Benfica,23-314,2000,3.6,2,4,2,50.0,1.12,0.56,0.25,0.50,47.6,2,1,1,1.0,0.2,0.05,+1.0,+0.8
Koke,ESP,MF,Atlético Madrid,32-304,1992,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sead Kolašinac,BIH,DF,Atalanta,31-140,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Randal Kolo Muani,FRA,FW,Paris S-G,25-338,1998,1.2,0,7,1,14.3,5.89,0.84,0.00,0.00,10.6,0,0,0,0.9,0.9,0.12,-0.9,-0.9
Ibrahima Konaté,FRA,DF,Liverpool,25-166,1999,4.0,1,1,1,100.0,0.25,0.25,1.00,1.00,3.4,0,0,0,0.4,0.4,0.41,+0.6,+0.6
Karim Konaté,CIV,FW,RB Salzburg,20-231,2004,3.4,2,11,4,36.4,3.27,1.19,0.18,0.50,11.2,0,0,1,2.8,2.0,0.18,-0.8,0.0
Yukhym Konoplia,UKR,DF,Shakhtar,25-073,1999,2.9,0,1,0,0.0,0.34,0.00,0.00,,15.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
Ezri Konsa,ENG,DF,Aston Villa,27-015,1997,4.0,0,2,0,0.0,0.50,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Teun Koopmeiners,NED,MF,Juventus,26-253,1998,3.0,0,6,0,0.0,2.00,0.00,0.00,,19.3,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Odilon Kossounou,CIV,DF,Atalanta,23-308,2001,1.8,0,2,0,0.0,1.13,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Jules Koundé,FRA,DF,Barcelona,25-361,1998,4.0,0,2,0,0.0,0.50,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Moussa Kounfolo Yeo,MLI,FW,RB Salzburg,20-159,2004,0.7,0,2,0,0.0,2.73,0.00,0.00,,30.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Mateo Kovačić,CRO,MF,Manchester City,30-185,1994,1.2,0,1,0,0.0,0.86,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Matej Kovar,CZE,GK,Leverkusen,24-174,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ermal Krasniqi,KVX,FW,Sparta Prague,26-061,1998,0.8,0,1,0,0.0,1.22,0.00,0.00,,8.2,0,0,0,0.5,0.5,0.50,-0.5,-0.5
Ladislav Krejčí,CZE,DF,Girona,25-201,1999,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,29.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Marcus Kristensen,GER,"FW,MF",Stuttgart,21-298,2003,0.1,0,1,0,0.0,9.00,0.00,0.00,,14.7,0,0,0,0.0,0.0,0.05,0.0,0.0
Rade Krunić,BIH,MF,Red Star,31-031,1993,3.5,0,2,1,50.0,0.57,0.28,0.00,0.00,20.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Dmytro Kryskiv,UKR,MF,Shakhtar,24-032,2000,4.0,0,1,0,0.0,0.25,0.00,0.00,,32.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Juraj Kucka,SVK,MF,Slovan Bratislava,37-255,1987,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Nicolas-Gerrit Kühn,GER,FW,Celtic,24-311,2000,3.2,2,3,2,66.7,0.95,0.63,0.67,1.00,14.4,0,0,0,0.6,0.6,0.19,+1.4,+1.4
Sandro Kulenović,CRO,FW,Dinamo Zagreb,24-339,1999,2.2,3,5,4,80.0,2.28,1.83,0.60,0.75,11.9,0,0,0,1.3,1.3,0.26,+1.7,+1.7
Qazim Laçi,ALB,MF,Sparta Prague,28-293,1996,3.6,1,2,1,50.0,0.55,0.28,0.50,1.00,13.3,0,0,0,0.7,0.7,0.36,+0.3,+0.3
Konrad Laimer,AUT,DF,Bayern Munich,27-164,1997,2.0,0,2,0,0.0,0.99,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Kenny Lala,MAD,DF,Brest,33-035,1991,4.0,0,3,0,0.0,0.75,0.00,0.00,,35.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Mohamed Lamine Bayo,GUI,FW,Lille,26-156,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Noa Lang,NED,"FW,MF",PSV Eindhoven,25-143,1999,2.0,1,7,4,57.1,3.48,1.99,0.14,0.25,15.9,0,0,0,0.5,0.5,0.07,+0.5,+0.5
Sandro Lauper,SUI,"MF,DF",Young Boys,28-013,1996,3.7,0,2,0,0.0,0.54,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Dimitri Lavalée,BEL,DF,Sturm Graz,27-299,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julien Le Cardinal,FRA,DF,Brest,27-096,1997,1.0,0,1,0,0.0,1.00,0.00,0.00,,14.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Robin Le Normand,ESP,DF,Atlético Madrid,27-362,1996,1.0,0,1,0,0.0,1.00,0.00,0.00,,11.9,0,0,0,0.0,0.0,0.01,0.0,0.0
Rafael Leão,POR,FW,Milan,25-150,1999,3.5,0,5,3,60.0,1.43,0.86,0.00,0.00,13.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Richy Ledezma,USA,"DF,MF",PSV Eindhoven,24-062,2000,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pierre Lees-Melou,FRA,MF,Brest,31-166,1993,2.0,1,5,1,20.0,2.50,0.50,0.20,1.00,26.2,0,0,0,0.1,0.1,0.03,+0.9,+0.9
Clément Lenglet,FRA,DF,Atlético Madrid,29-143,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Robert Lewandowski,POL,FW,Barcelona,36-078,1988,3.5,5,13,6,46.2,3.73,1.72,0.38,0.83,10.9,0,0,0,4.9,4.9,0.37,+0.1,+0.1
Jamie Leweling,GER,FW,Stuttgart,23-255,2001,2.9,0,14,7,50.0,4.79,2.40,0.00,0.00,23.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5
Rico Lewis,ENG,"DF,MF",Manchester City,19-352,2004,4.0,0,3,3,100.0,0.75,0.75,0.00,0.00,14.2,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Myles Lewis-Skelly,ENG,"DF,MF",Arsenal,18-042,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Lino,BRA,"DF,FW",Atlético Madrid,24-320,1999,1.6,0,4,1,25.0,2.48,0.62,0.00,0.00,13.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Marcos Llorente,ESP,DF,Atlético Madrid,29-282,1995,1.4,0,2,0,0.0,1.48,0.00,0.00,,19.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Manuel Locatelli,ITA,MF,Juventus,26-304,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ruben Loftus-Cheek,ENG,"MF,FW",Milan,28-289,1996,2.6,0,2,2,100.0,0.76,0.76,0.00,0.00,13.5,0,0,0,0.3,0.3,0.16,-0.3,-0.3
Ademola Lookman,NGA,"MF,FW",Atalanta,27-018,1997,3.3,2,8,3,37.5,2.41,0.90,0.25,0.67,14.4,0,0,0,1.4,1.4,0.18,+0.6,+0.6
David López,ESP,DF,Girona,35-029,1989,3.1,1,2,1,50.0,0.65,0.32,0.50,1.00,4.8,0,0,0,0.4,0.4,0.20,+0.6,+0.6
Fermin López,ESP,"MF,FW",Barcelona,21-180,2003,1.0,1,3,2,66.7,2.90,1.94,0.33,0.50,15.2,0,0,0,0.4,0.4,0.12,+0.6,+0.6
Jordan Lotomba,SUI,DF,Feyenoord,26-039,1998,2.9,0,2,0,0.0,0.69,0.00,0.00,,13.2,0,0,0,0.5,0.5,0.25,-0.5,-0.5
Jhon Lucumí,COL,DF,Bologna,26-134,1998,4.0,0,2,0,0.0,0.50,0.00,0.00,,14.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Florentino Luís,POR,MF,Benfica,25-080,1999,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Douglas Luiz,BRA,MF,Juventus,26-182,1998,0.5,0,1,0,0.0,1.96,0.00,0.00,,11.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Castello Lukeba,FRA,DF,RB Leipzig,21-326,2002,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andriy Lunin,UKR,GK,Real Madrid,25-270,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Charalambos Lykogiannis,GRE,DF,Bologna,31-016,1993,1.9,0,2,1,50.0,1.08,0.54,0.00,0.00,31.8,1,0,0,0.0,0.0,0.02,0.0,0.0
Ian Maatsen,NED,"DF,FW",Aston Villa,22-242,2002,2.4,0,2,0,0.0,0.84,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Alexis Mac Allister,ARG,MF,Liverpool,25-319,1998,4.0,1,4,2,50.0,1.00,0.50,0.25,0.50,14.4,0,0,0,1.1,1.1,0.27,-0.1,-0.1
Daizen Maeda,JPN,FW,Celtic,27-018,1997,3.8,2,7,3,42.9,1.84,0.79,0.29,0.67,14.2,0,0,0,1.7,1.7,0.24,+0.3,+0.3
Gabriel Magalhães,BRA,DF,Arsenal,26-324,1997,4.0,0,3,0,0.0,0.75,0.00,0.00,,13.8,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Soungoutou Magassa,FRA,MF,Monaco,21-030,2003,1.2,0,1,0,0.0,0.87,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Hugo Magnetti,FRA,MF,Brest,26-161,1998,3.0,1,6,3,50.0,1.99,0.99,0.17,0.33,23.9,1,0,0,0.3,0.3,0.05,+0.7,+0.7
Mike Maignan,FRA,GK,Milan,29-127,1995,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Radosław Majecki,POL,GK,Monaco,24-357,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Róbert Mak,SVK,"MF,FW",Slovan Bratislava,33-244,1991,0.4,0,2,0,0.0,4.62,0.00,0.00,,14.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Andrija Maksimović,SRB,"MF,FW",Red Star,17-155,2007,2.4,0,4,1,25.0,1.69,0.42,0.00,0.00,20.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Donyell Malen,NED,"FW,MF",Dortmund,25-303,1999,1.6,2,5,3,60.0,3.10,1.86,0.40,0.67,11.0,0,0,0,1.2,1.2,0.24,+0.8,+0.8
Darian Males,SUI,"FW,MF",Young Boys,23-188,2001,1.1,0,2,0,0.0,1.78,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Reinildo Mandava,MOZ,DF,Atlético Madrid,30-291,1994,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aïssa Mandi,ALG,DF,Lille,33-016,1991,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nino Marcelli,SVK,FW,Slovan Bratislava,19-162,2005,1.2,0,3,0,0.0,2.43,0.00,0.00,,19.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2
José María Giménez,URU,DF,Atlético Madrid,29-292,1995,3.0,1,3,2,66.7,1.00,0.67,0.33,0.50,8.3,0,0,0,0.2,0.2,0.06,+0.8,+0.8
Marquinhos,BRA,DF,Paris S-G,30-177,1994,4.0,0,5,2,40.0,1.25,0.50,0.00,0.00,13.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Gerard Martín,ESP,DF,Barcelona,22-311,2002,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iván Martín,ESP,MF,Girona,25-267,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonas Martin,FRA,MF,Brest,34-212,1990,0.6,0,3,3,100.0,4.66,4.66,0.00,0.00,16.5,0,0,0,0.8,0.8,0.27,-0.8,-0.8
Gabriel Martinelli,BRA,"MF,FW",Arsenal,23-142,2001,4.0,0,8,3,37.5,2.00,0.75,0.00,0.00,15.6,0,0,0,1.0,1.0,0.13,-1.0,-1.0
Arnau Martinez,ESP,"DF,MF",Girona,21-196,2003,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,13.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Emiliano Martínez,ARG,GK,Aston Villa,32-066,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iñigo Martínez,ESP,DF,Barcelona,33-174,1991,3.9,2,4,2,50.0,1.02,0.51,0.50,1.00,5.7,0,0,0,0.7,0.7,0.18,+1.3,+1.3
Lautaro Martínez,ARG,FW,Inter,27-077,1997,1.6,1,5,4,80.0,3.15,2.52,0.20,0.25,18.3,0,0,0,1.0,1.0,0.19,0.0,0.0
Eliot Matazo,BEL,MF,Monaco,22-266,2002,0.2,0,1,0,0.0,5.29,0.00,0.00,,12.6,0,0,0,0.3,0.3,0.30,-0.3,-0.3
Mykola Matviyenko,UKR,DF,Shakhtar,28-189,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christian Mawissa,FRA,DF,Monaco,19-203,2005,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Senny Mayulu,FRA,MF,Paris S-G,18-174,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Mbangula,BEL,FW,Juventus,20-296,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kylian Mbappé,FRA,FW,Real Madrid,25-323,1998,3.4,1,20,9,45.0,5.94,2.67,0.05,0.11,15.8,0,0,0,2.7,2.7,0.13,-1.7,-1.7
James Mcatee,ENG,"FW,MF",Manchester City,22-020,2002,0.6,1,4,2,50.0,6.79,3.40,0.25,0.50,11.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7
Luke McCowan,SCO,MF,Celtic,26-334,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
John McGinn,SCO,"FW,MF",Aston Villa,30-020,1994,2.3,1,6,3,50.0,2.56,1.28,0.17,0.33,20.9,1,0,0,0.4,0.4,0.07,+0.6,+0.6
Callum McGregor,SCO,MF,Celtic,31-146,1993,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,29.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Weston McKennie,USA,"MF,DF",Juventus,26-071,1998,2.7,1,3,2,66.7,1.12,0.75,0.33,0.50,13.0,0,0,0,0.9,0.9,0.30,+0.1,+0.1
Brandon Mechele,BEL,DF,Club Brugge,31-284,1993,4.0,0,4,1,25.0,1.00,0.25,0.00,0.00,13.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Bjorn Meijer,NED,DF,Club Brugge,21-234,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
John Mellberg,SWE,DF,RB Salzburg,18-100,2006,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nuno Mendes,POR,DF,Paris S-G,22-141,2002,4.0,0,5,0,0.0,1.25,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ferland Mendy,FRA,DF,Real Madrid,29-152,1995,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikel Merino,ESP,MF,Arsenal,28-138,1996,1.3,0,1,1,100.0,0.77,0.77,0.00,0.00,6.6,0,0,0,0.2,0.2,0.20,-0.2,-0.2
Idjessi Metsoko,FRA,FW,Slovan Bratislava,22-238,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Meunier,BEL,DF,Lille,33-056,1991,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alexander Meyer,GER,GK,Dortmund,33-208,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Simon Mignolet,BEL,GK,Club Brugge,36-246,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antoni Milambo,NED,"MF,FW",Feyenoord,19-218,2005,2.7,3,6,3,50.0,2.20,1.10,0.50,1.00,17.4,0,0,0,0.8,0.8,0.13,+2.2,+2.2
Éder Militão,BRA,DF,Real Madrid,26-294,1998,3.1,0,4,0,0.0,1.28,0.00,0.00,,16.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Enzo Millot,FRA,"FW,MF",Stuttgart,22-113,2002,3.8,1,11,5,45.5,2.88,1.31,0.09,0.20,19.4,0,0,1,1.8,1.1,0.10,-0.8,-0.1
Milson,ANG,FW,Red Star,25-026,1999,0.6,2,3,2,66.7,5.19,3.46,0.67,1.00,15.0,0,0,0,0.6,0.6,0.21,+1.4,+1.4
Ognjen Mimovic,SRB,DF,Red Star,20-082,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kim Min-jae,KOR,DF,Bayern Munich,27-358,1996,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Takumi Minamino,JPN,MF,Monaco,29-296,1995,3.0,2,8,3,37.5,2.68,1.00,0.25,0.67,13.7,0,0,0,1.9,1.9,0.24,+0.1,+0.1
Tyrone Mings,ENG,DF,Aston Villa,31-239,1993,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kim Minsu,KOR,MF,Girona,18-293,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bojan Miovski,MKD,FW,Girona,25-136,1999,2.3,0,5,3,60.0,2.17,1.30,0.00,0.00,12.0,0,0,1,1.6,0.8,0.15,-1.6,-0.8
Juan Miranda,ESP,DF,Bologna,24-293,2000,2.1,0,1,0,0.0,0.47,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Josip Mišić,CRO,MF,Dinamo Zagreb,30-132,1994,4.0,0,3,0,0.0,0.75,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Jeyland Mitchell,CRC,DF,Feyenoord,20-039,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Maximilian Mittelstädt,GER,DF,Stuttgart,27-234,1997,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,20.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Henrikh Mkhitaryan,ARM,MF,Inter,35-291,1989,2.0,0,6,1,16.7,3.05,0.51,0.00,0.00,15.7,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Samy Mmaee,MAR,DF,Dinamo Zagreb,28-060,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luka Modrić,CRO,MF,Real Madrid,39-059,1985,2.1,0,2,1,50.0,0.96,0.48,0.00,0.00,27.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1
Nahuel Molina,ARG,"DF,MF",Atlético Madrid,26-215,1998,2.8,1,1,1,100.0,0.36,0.36,1.00,1.00,9.4,0,0,0,0.4,0.4,0.38,+0.6,+0.6
Joel Monteiro,SUI,"MF,FW",Young Boys,25-094,1999,3.4,0,7,0,0.0,2.05,0.00,0.00,,19.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Álvaro Morata,ESP,FW,Milan,32-015,1992,2.8,1,4,2,50.0,1.41,0.71,0.25,0.50,10.8,0,0,0,1.0,1.0,0.25,0.0,0.0
Leandro Morgalla,GER,DF,RB Salzburg,20-055,2004,0.9,0,1,0,0.0,1.17,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.04,0.0,0.0
Hidemasa Morita,JPN,MF,Sporting CP,29-181,1995,2.6,0,1,0,0.0,0.39,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Nikola Moro,CRO,MF,Bologna,26-240,1998,2.5,0,4,1,25.0,1.61,0.40,0.00,0.00,24.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Ngal'Ayel Mukau,,MF,Lille,19-343,2004,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nordi Mukiele,FRA,DF,Leverkusen,27-006,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Müller,GER,MF,Bayern Munich,35-055,1989,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yunus Musah,USA,"MF,FW",Milan,21-344,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jamal Musiala,GER,MF,Bayern Munich,21-255,2003,2.6,1,11,5,45.5,4.27,1.94,0.09,0.20,16.5,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Alen Mustafić,BIH,MF,Slovan Bratislava,25-125,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Chris Nadje,FRA,"MF,FW",Feyenoord,23-085,2001,0.5,0,1,1,100.0,1.84,1.84,0.00,0.00,22.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Adamo Nagalo,BFA,DF,PSV Eindhoven,22-046,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Cherif Ndiaye,SEN,FW,Red Star,28-289,1996,2.7,1,1,0,0.0,0.37,0.00,0.00,,27.9,0,1,1,0.8,0.1,0.06,+0.2,-0.1
Dan Ndoye,SUI,"FW,MF",Bologna,24-013,2000,3.7,0,6,0,0.0,1.62,0.00,0.00,,20.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Kosta Nedeljković,SRB,DF,Aston Villa,18-327,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Manuel Neuer,GER,GK,Bayern Munich,38-225,1986,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Neves,POR,MF,Paris S-G,20-041,2004,3.0,0,6,2,33.3,1.97,0.66,0.00,0.00,13.5,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Ivan Nevistić,CRO,GK,Dinamo Zagreb,26-099,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Newerton,BRA,"FW,MF",Shakhtar,19-157,2005,0.8,0,1,0,0.0,1.25,0.00,0.00,,11.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Cheikh Niasse,SEN,"MF,DF",Young Boys,24-293,2000,1.9,0,1,0,0.0,0.54,0.00,0.00,,24.8,0,0,0,0.0,0.0,0.05,0.0,0.0
Casper Nielsen,DEN,MF,Club Brugge,30-192,1994,0.9,0,2,1,50.0,2.17,1.08,0.00,0.00,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Bart Nieuwkoop,NED,"MF,DF",Feyenoord,28-245,1996,0.7,0,2,0,0.0,2.69,0.00,0.00,,8.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Gustaf Nilsson,SWE,FW,Club Brugge,27-168,1997,0.7,0,1,0,0.0,1.41,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Felix Nmecha,GER,MF,Dortmund,24-028,2000,2.4,1,4,2,50.0,1.65,0.83,0.25,0.50,20.3,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Alexander Nübel,GER,GK,Stuttgart,28-038,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Nunes,POR,MF,Manchester City,26-072,1998,3.0,1,3,1,33.3,1.00,0.33,0.00,0.00,28.1,0,1,1,0.9,0.1,0.03,+0.1,-0.1
